Coad_ID,cenRA,cenDec
3042m500,304.256584,-49.976667
3042p272,304.226512,27.26
3042p499,304.256584,49.976667
3043m122,304.37765,-12.115556
3043m303,304.348576,-30.288889
3043m667,304.328023,-66.635556
3043p121,304.37765,12.115556
3043p302,304.348576,30.288889
3043p666,304.328023,66.635556
3044m182,304.494166,-18.173333
3044p181,304.494166,18.173333
3046m107,304.615094,-10.601111
3046m228,304.616944,-22.716667
3046m409,304.616799,-40.89
3046m455,304.615262,-45.433333
3046m576,304.614003,-57.548889
3046m682,304.607185,-68.15
3046p106,304.615094,10.601111
3046p227,304.616944,22.716667
3046p408,304.616799,40.89
3046p454,304.615262,45.433333
3046p575,304.614003,57.548889
3046p681,304.607185,68.15
3048m091,304.850801,-9.086667
3048p090,304.850801,9.086667
3049m167,304.979499,-16.658889
3049p166,304.979499,16.658889
3050m076,305.084735,-7.572222
3050m258,305.001634,-25.745556
3050m379,305.054558,-37.861111
3050p075,305.084735,7.572222
3050p257,305.001634,25.745556
3050p378,305.054558,37.861111
3051m213,305.113181,-21.202222
3051m288,305.14347,-28.774444
3051m349,305.178,-34.832222
3051m515,305.168893,-51.491111
3051p212,305.113181,21.202222
3051p287,305.14347,28.774444
3051p348,305.178,34.832222
3051p514,305.168893,51.491111
3052m152,305.216934,-15.144444
3052m319,305.295616,-31.803333
3052m591,305.280435,-59.063333
3052p151,305.216934,15.144444
3052p318,305.295616,31.803333
3052p590,305.280435,59.063333
3053m046,305.316241,-4.543333
3053m061,305.317586,-6.057778
3053m425,305.395284,-42.404444
3053p045,305.316241,4.543333
3053p060,305.317586,6.057778
3053p424,305.395284,42.404444
3054m470,305.457147,-46.947778
3054p469,305.457147,46.947778
3055m016,305.547367,-1.514444
3055m031,305.547562,-3.028889
3055m243,305.504546,-24.231111
3055m697,305.590837,-69.664444
3055p000,305.547373,0.0
3055p015,305.547367,1.514444
3055p030,305.547562,3.028889
3055p242,305.504546,24.231111
3055p696,305.590837,69.664444
3056m137,305.69069,-13.63
3056m197,305.600601,-19.687778
3056p136,305.69069,13.63
3056p196,305.600601,19.687778
3057m531,305.756805,-53.005556
3057p530,305.756805,53.005556
3058m394,305.807897,-39.375556
3058m440,305.893769,-43.918889
3058p393,305.807897,39.375556
3058p439,305.893769,43.918889
3059m122,305.922715,-12.115556
3059m273,305.916659,-27.26
3059m334,305.998756,-33.317778
3059m364,305.905623,-36.346667
3059m485,305.999977,-48.462222
3059p121,305.922715,12.115556
3059p272,305.916659,27.26
3059p333,305.998756,33.317778
3059p363,305.905623,36.346667
3059p484,305.999977,48.462222
3060m182,306.080073,-18.173333
3060m303,306.087711,-30.288889
3060m606,306.005136,-60.577778
3060m712,306.008824,-71.178889
3060p181,306.080073,18.173333
3060p302,306.087711,30.288889
3060p605,306.005136,60.577778
3060p711,306.008824,71.178889
3061m107,306.153554,-10.601111
3061p106,306.153554,10.601111
3062m228,306.245911,-22.716667
3062p227,306.245911,22.716667
3063m091,306.382715,-9.086667
3063m546,306.386667,-54.52
3063m621,306.315462,-62.092222
3063p090,306.382715,9.086667
3063p545,306.386667,54.52
3063p620,306.315462,62.092222
3064m727,306.49512,-72.693333
3064p726,306.49512,72.693333
3065m167,306.551559,-16.658889
3065m409,306.59483,-40.89
3065m500,306.579153,-49.976667
3065p166,306.551559,16.658889
3065p408,306.59483,40.89
3065p499,306.579153,49.976667
3066m076,306.610159,-7.572222
3066m258,306.66831,-25.745556
3066m561,306.662706,-56.034444
3066p075,306.610159,7.572222
3066p257,306.66831,25.745556
3066p560,306.662706,56.034444
3067m152,306.78215,-15.144444
3067m213,306.727536,-21.202222
3067m455,306.745438,-45.433333
3067p151,306.78215,15.144444
3067p212,306.727536,21.202222
3067p454,306.745438,45.433333
3068m046,306.835227,-4.543333
3068m061,306.836579,-6.057778
3068m288,306.857759,-28.774444
3068p045,306.835227,4.543333
3068p060,306.836579,6.057778
3068p287,306.857759,28.774444
3069m379,306.949307,-37.861111
3069p378,306.949307,37.861111
3070m016,307.059978,-1.514444
3070m031,307.060174,-3.028889
3070m319,307.060331,-31.803333
3070m349,307.005413,-34.832222
3070m743,307.068966,-74.207778
3070p000,307.059984,0.0
3070p015,307.059978,1.514444
3070p030,307.060174,3.028889
3070p318,307.060331,31.803333
3070p348,307.005413,34.832222
3070p742,307.068966,74.207778
3071m243,307.155922,-24.231111
3071m637,307.162303,-63.606667
3071p242,307.155922,24.231111
3071p636,307.162303,63.606667
3072m137,307.242419,-13.63
3072m197,307.200604,-19.687778
3072p136,307.242419,13.63
3072p196,307.200604,19.687778
3073m576,307.383221,-57.548889
3073p575,307.383221,57.548889
3074m122,307.467779,-12.115556
3074m425,307.417769,-42.404444
3074p121,307.467779,12.115556
3074p424,307.417769,42.404444
3075m515,307.553025,-51.491111
3075m652,307.574434,-65.121111
3075p514,307.553025,51.491111
3075p651,307.574434,65.121111
3076m107,307.692014,-10.601111
3076m182,307.66598,-18.173333
3076m273,307.606806,-27.26
3076m470,307.638984,-46.947778
3076p106,307.692014,10.601111
3076p181,307.66598,18.173333
3076p272,307.606806,27.26
3076p469,307.638984,46.947778
3077m334,307.798749,-33.317778
3077m364,307.770901,-36.346667
3077m394,307.74339,-39.375556
3077m758,307.756226,-75.722222
3077p333,307.798749,33.317778
3077p363,307.770901,36.346667
3077p393,307.74339,39.375556
3077p757,307.756226,75.722222
3078m228,307.874879,-22.716667
3078m303,307.826846,-30.288889
3078p227,307.874879,22.716667
3078p302,307.826846,30.288889
3079m091,307.914628,-9.086667
3079m440,307.974679,-43.918889
3079p090,307.914628,9.086667
3079p439,307.974679,43.918889
3080m667,308.03934,-66.635556
3080p666,308.03934,66.635556
3081m076,308.135583,-7.572222
3081m167,308.123618,-16.658889
3081m591,308.160439,-59.063333
3081p075,308.135583,7.572222
3081p166,308.123618,16.658889
3081p590,308.160439,59.063333
3082m485,308.249977,-48.462222
3082m531,308.222585,-53.005556
3082p484,308.249977,48.462222
3082p530,308.222585,53.005556
3083m046,308.354213,-4.543333
3083m061,308.355572,-6.057778
3083m152,308.347365,-15.144444
3083m213,308.341892,-21.202222
3083m258,308.334985,-25.745556
3083p045,308.354213,4.543333
3083p060,308.355572,6.057778
3083p151,308.347365,15.144444
3083p212,308.341892,21.202222
3083p257,308.334985,25.745556
3085m016,308.572589,-1.514444
3085m031,308.572786,-3.028889
3085m288,308.572048,-28.774444
3085m409,308.572861,-40.89
3085m682,308.563122,-68.15
3085m773,308.592837,-77.236667
3085p000,308.572594,0.0
3085p015,308.572589,1.514444
3085p030,308.572786,3.028889
3085p287,308.572048,28.774444
3085p408,308.572861,40.89
3085p681,308.563122,68.15
3085p772,308.592837,77.236667
3087m137,308.794149,-13.63
3087p136,308.794149,13.63
3088m197,308.800608,-19.687778
3088m243,308.807298,-24.231111
3088m319,308.825045,-31.803333
3088m349,308.832826,-34.832222
3088m379,308.844056,-37.861111
3088m455,308.875615,-45.433333
3088p196,308.800608,19.687778
3088p242,308.807298,24.231111
3088p318,308.825045,31.803333
3088p348,308.832826,34.832222
3088p378,308.844056,37.861111
3088p454,308.875615,45.433333
3089m500,308.901723,-49.976667
3089m546,308.939889,-54.52
3089p499,308.901723,49.976667
3089p545,308.939889,54.52
3090m122,309.012843,-12.115556
3090m606,309.005186,-60.577778
3090p121,309.012843,12.115556
3090p605,309.005186,60.577778
3092m107,309.230474,-10.601111
3092m182,309.251888,-18.173333
3092m273,309.296954,-27.26
3092p106,309.230474,10.601111
3092p181,309.251888,18.173333
3092p272,309.296954,27.26
3093m561,309.329339,-56.034444
3093p560,309.329339,56.034444
3094m091,309.446542,-9.086667
3094m425,309.440254,-42.404444
3094m621,309.473353,-62.092222
3094p090,309.446542,9.086667
3094p424,309.440254,42.404444
3094p620,309.473353,62.092222
3095m228,309.503847,-22.716667
3095m303,309.565981,-30.288889
3095m334,309.598741,-33.317778
3095p227,309.503847,22.716667
3095p302,309.565981,30.288889
3095p333,309.598741,33.317778
3096m076,309.661006,-7.572222
3096m167,309.695677,-16.658889
3096m364,309.63618,-36.346667
3096m394,309.678883,-39.375556
3096m788,309.630604,-78.751111
3096p075,309.661006,7.572222
3096p166,309.695677,16.658889
3096p363,309.63618,36.346667
3096p393,309.678883,39.375556
3096p787,309.630604,78.751111
3097m697,309.777013,-69.664444
3097m803,309.74275,-80.265556
3097p696,309.777013,69.664444
3097p802,309.74275,80.265556
3098m046,309.8732,-4.543333
3098m061,309.874565,-6.057778
3098m470,309.820821,-46.947778
3098p045,309.8732,4.543333
3098p060,309.874565,6.057778
3098p469,309.820821,46.947778
3099m152,309.91258,-15.144444
3099m213,309.956247,-21.202222
3099m515,309.937157,-51.491111
3099p151,309.91258,15.144444
3099p212,309.956247,21.202222
3099p514,309.937157,51.491111
3100m016,310.0852,-1.514444
3100m031,310.085398,-3.028889
3100m258,310.001661,-25.745556
3100m440,310.055589,-43.918889
3100p000,310.085205,0.0
3100p015,310.0852,1.514444
3100p030,310.085398,3.028889
3100p257,310.001661,25.745556
3100p439,310.055589,43.918889
3101m576,310.152439,-57.548889
3101p575,310.152439,57.548889
3102m288,310.286337,-28.774444
3102p287,310.286337,28.774444
3103m137,310.345878,-13.63
3103p136,310.345878,13.63
3104m197,310.400611,-19.687778
3104m243,310.458674,-24.231111
3104m485,310.499977,-48.462222
3104m637,310.465123,-63.606667
3104p196,310.400611,19.687778
3104p242,310.458674,24.231111
3104p484,310.499977,48.462222
3104p636,310.465123,63.606667
3105m122,310.557907,-12.115556
3105m319,310.58976,-31.803333
3105m409,310.550892,-40.89
3105m712,310.508954,-71.178889
3105p121,310.557907,12.115556
3105p318,310.58976,31.803333
3105p408,310.550892,40.89
3105p711,310.508954,71.178889
3106m349,310.660239,-34.832222
3106m531,310.688366,-53.005556
3106p348,310.660239,34.832222
3106p530,310.688366,53.005556
3107m107,310.768934,-10.601111
3107m379,310.738804,-37.861111
3107p106,310.768934,10.601111
3107p378,310.738804,37.861111
3108m182,310.837795,-18.173333
3108p181,310.837795,18.173333
3109m091,310.978455,-9.086667
3109m273,310.987101,-27.26
3109p090,310.978455,9.086667
3109p272,310.987101,27.26
3110m455,311.005792,-45.433333
3110m591,311.040443,-59.063333
3110m652,311.069598,-65.121111
3110p454,311.005792,45.433333
3110p590,311.040443,59.063333
3110p651,311.069598,65.121111
3111m076,311.18643,-7.572222
3111m228,311.132814,-22.716667
3111p075,311.18643,7.572222
3111p227,311.132814,22.716667
3112m167,311.267736,-16.658889
3112m500,311.224292,-49.976667
3112p166,311.267736,16.658889
3112p499,311.224292,49.976667
3113m046,311.392186,-4.543333
3113m061,311.393558,-6.057778
3113m303,311.305115,-30.288889
3113m334,311.398734,-33.317778
3113m727,311.360122,-72.693333
3113m818,311.342769,-81.78
3113p045,311.392186,4.543333
3113p060,311.393558,6.057778
3113p302,311.305115,30.288889
3113p333,311.398734,33.317778
3113p726,311.360122,72.693333
3113p817,311.342769,81.78
3114m152,311.477795,-15.144444
3114m425,311.46274,-42.404444
3114m546,311.493111,-54.52
3114p151,311.477795,15.144444
3114p424,311.46274,42.404444
3114p545,311.493111,54.52
3115m016,311.59781,-1.514444
3115m031,311.598009,-3.028889
3115m213,311.570603,-21.202222
3115m364,311.501458,-36.346667
3115p000,311.597816,0.0
3115p015,311.59781,1.514444
3115p030,311.598009,3.028889
3115p212,311.570603,21.202222
3115p363,311.501458,36.346667
3116m258,311.668337,-25.745556
3116m394,311.614376,-39.375556
3116p257,311.668337,25.745556
3116p393,311.614376,39.375556
3117m667,311.750657,-66.635556
3117p666,311.750657,66.635556
3118m137,311.897607,-13.63
3118p136,311.897607,13.63
3119m561,311.995971,-56.034444
3119p560,311.995971,56.034444
3120m197,312.000614,-19.687778
3120m288,312.000626,-28.774444
3120m470,312.002658,-46.947778
3120m606,312.005236,-60.577778
3120p196,312.000614,19.687778
3120p287,312.000626,28.774444
3120p469,312.002658,46.947778
3120p605,312.005236,60.577778
3121m122,312.102971,-12.115556
3121m243,312.11005,-24.231111
3121m440,312.136499,-43.918889
3121p121,312.102971,12.115556
3121p242,312.11005,24.231111
3121p439,312.136499,43.918889
3123m107,312.307394,-10.601111
3123m319,312.354474,-31.803333
3123m515,312.321289,-51.491111
3123m743,312.363259,-74.207778
3123p106,312.307394,10.601111
3123p318,312.354474,31.803333
3123p514,312.321289,51.491111
3123p742,312.363259,74.207778
3124m182,312.423702,-18.173333
3124m349,312.487652,-34.832222
3124p181,312.423702,18.173333
3124p348,312.487652,34.832222
3125m091,312.510369,-9.086667
3125m409,312.528923,-40.89
3125m682,312.51906,-68.15
3125p090,312.510369,9.086667
3125p408,312.528923,40.89
3125p681,312.51906,68.15
3126m273,312.677248,-27.26
3126m379,312.633553,-37.861111
3126m621,312.631245,-62.092222
3126p272,312.677248,27.26
3126p378,312.633553,37.861111
3126p620,312.631245,62.092222
3127m076,312.711854,-7.572222
3127m228,312.761782,-22.716667
3127m485,312.749977,-48.462222
3127p075,312.711854,7.572222
3127p227,312.761782,22.716667
3127p484,312.749977,48.462222
3128m167,312.839796,-16.658889
3128p166,312.839796,16.658889
3129m046,312.911172,-4.543333
3129m061,312.912551,-6.057778
3129m576,312.921658,-57.548889
3129p045,312.911172,4.543333
3129p060,312.912551,6.057778
3129p575,312.921658,57.548889
3130m152,313.04301,-15.144444
3130m303,313.04425,-30.288889
3130p151,313.04301,15.144444
3130p302,313.04425,30.288889
3131m016,313.110421,-1.514444
3131m031,313.110621,-3.028889
3131m213,313.184958,-21.202222
3131m334,313.198727,-33.317778
3131m455,313.135968,-45.433333
3131m531,313.154147,-53.005556
3131p000,313.110427,0.0
3131p015,313.110421,1.514444
3131p030,313.110621,3.028889
3131p212,313.184958,21.202222
3131p333,313.198727,33.317778
3131p454,313.135968,45.433333
3131p530,313.154147,53.005556
3133m258,313.335012,-25.745556
3133m364,313.366736,-36.346667
3133p257,313.335012,25.745556
3133p363,313.366736,36.346667
3134m137,313.449337,-13.63
3134m425,313.485225,-42.404444
3134p136,313.449337,13.63
3134p424,313.485225,42.404444
3135m394,313.549869,-39.375556
3135m500,313.546861,-49.976667
3135m758,313.562948,-75.722222
3135m833,313.555431,-83.294444
3135p393,313.549869,39.375556
3135p499,313.546861,49.976667
3135p757,313.562948,75.722222
3135p832,313.555431,83.294444
3136m122,313.648036,-12.115556
3136m197,313.600617,-19.687778
3136p121,313.648036,12.115556
3136p196,313.600617,19.687778
3137m243,313.761426,-24.231111
3137m288,313.714915,-28.774444
3137m637,313.767944,-63.606667
3137p242,313.761426,24.231111
3137p287,313.714915,28.774444
3137p636,313.767944,63.606667
3138m107,313.845854,-10.601111
3138p106,313.845854,10.601111
3139m591,313.920448,-59.063333
3139m697,313.963188,-69.664444
3139p590,313.920448,59.063333
3139p696,313.963188,69.664444
3140m091,314.042282,-9.086667
3140m182,314.009609,-18.173333
3140m546,314.046334,-54.52
3140p090,314.042282,9.086667
3140p181,314.009609,18.173333
3140p545,314.046334,54.52
3141m319,314.119189,-31.803333
3141m470,314.184494,-46.947778
3141p318,314.119189,31.803333
3141p469,314.184494,46.947778
3142m076,314.237277,-7.572222
3142m440,314.217409,-43.918889
3142p075,314.237277,7.572222
3142p439,314.217409,43.918889
3143m228,314.390749,-22.716667
3143m273,314.367395,-27.26
3143m349,314.315066,-34.832222
3143p227,314.390749,22.716667
3143p272,314.367395,27.26
3143p348,314.315066,34.832222
3144m046,314.430159,-4.543333
3144m061,314.431544,-6.057778
3144m167,314.411855,-16.658889
3144p045,314.430159,4.543333
3144p060,314.431544,6.057778
3144p166,314.411855,16.658889
3145m379,314.528302,-37.861111
3145m409,314.506954,-40.89
3145m652,314.564762,-65.121111
3145p378,314.528302,37.861111
3145p408,314.506954,40.89
3145p651,314.564762,65.121111
3146m016,314.623032,-1.514444
3146m031,314.623233,-3.028889
3146m152,314.608225,-15.144444
3146m561,314.662603,-56.034444
3146p000,314.623038,0.0
3146p015,314.623032,1.514444
3146p030,314.623233,3.028889
3146p151,314.608225,15.144444
3146p560,314.662603,56.034444
3147m213,314.799314,-21.202222
3147m303,314.783385,-30.288889
3147m515,314.705421,-51.491111
3147p212,314.799314,21.202222
3147p302,314.783385,30.288889
3147p514,314.705421,51.491111
3149m334,314.998719,-33.317778
3149m485,314.999976,-48.462222
3149p333,314.998719,33.317778
3149p484,314.999976,48.462222
3150m137,315.001066,-13.63
3150m258,315.001688,-25.745556
3150m606,315.005287,-60.577778
3150m712,315.009084,-71.178889
3150m773,315.021854,-77.236667
3150p136,315.001066,13.63
3150p257,315.001688,25.745556
3150p605,315.005287,60.577778
3150p711,315.009084,71.178889
3150p772,315.021854,77.236667
3151m122,315.1931,-12.115556
3151p121,315.1931,12.115556
3152m197,315.20062,-19.687778
3152m364,315.232014,-36.346667
3152m455,315.266145,-45.433333
3152p196,315.20062,19.687778
3152p363,315.232014,36.346667
3152p454,315.266145,45.433333
3153m107,315.384314,-10.601111
3153p106,315.384314,10.601111
3154m243,315.412802,-24.231111
3154m288,315.429204,-28.774444
3154m394,315.485362,-39.375556
3154m667,315.461975,-66.635556
3154p242,315.412802,24.231111
3154p287,315.429204,28.774444
3154p393,315.485362,39.375556
3154p666,315.461975,66.635556
3155m091,315.574196,-9.086667
3155m182,315.595516,-18.173333
3155m425,315.50771,-42.404444
3155p090,315.574196,9.086667
3155p181,315.595516,18.173333
3155p424,315.50771,42.404444
3156m531,315.619928,-53.005556
3156m576,315.690876,-57.548889
3156p530,315.619928,53.005556
3156p575,315.690876,57.548889
3157m076,315.762701,-7.572222
3157m621,315.789136,-62.092222
3157p075,315.762701,7.572222
3157p620,315.789136,62.092222
3158m319,315.883903,-31.803333
3158m500,315.869431,-49.976667
3158p318,315.883903,31.803333
3158p499,315.869431,49.976667
3159m046,315.949145,-4.543333
3159m061,315.950537,-6.057778
3159m167,315.983914,-16.658889
3159p045,315.949145,4.543333
3159p060,315.950537,6.057778
3159p166,315.983914,16.658889
3160m228,316.019717,-22.716667
3160m273,316.057543,-27.26
3160p227,316.019717,22.716667
3160p272,316.057543,27.26
3161m016,316.135642,-1.514444
3161m031,316.135844,-3.028889
3161m152,316.17344,-15.144444
3161m349,316.142479,-34.832222
3161p000,316.135648,0.0
3161p015,316.135642,1.514444
3161p030,316.135844,3.028889
3161p151,316.17344,15.144444
3161p348,316.142479,34.832222
3162m440,316.298319,-43.918889
3162m727,316.225123,-72.693333
3162p439,316.298319,43.918889
3162p726,316.225123,72.693333
3163m470,316.366331,-46.947778
3163p469,316.366331,46.947778
3164m213,316.413669,-21.202222
3164m379,316.423051,-37.861111
3164m409,316.484986,-40.89
3164m682,316.474997,-68.15
3164p212,316.413669,21.202222
3164p378,316.423051,37.861111
3164p408,316.484986,40.89
3164p681,316.474997,68.15
3165m137,316.552796,-13.63
3165m303,316.522519,-30.288889
3165m546,316.599556,-54.52
3165p136,316.552796,13.63
3165p302,316.522519,30.288889
3165p545,316.599556,54.52
3166m258,316.668363,-25.745556
3166p257,316.668363,25.745556
3167m122,316.738164,-12.115556
3167m334,316.798712,-33.317778
3167p121,316.738164,12.115556
3167p333,316.798712,33.317778
3168m197,316.800623,-19.687778
3168m591,316.800452,-59.063333
3168m788,316.831316,-78.751111
3168m849,316.896322,-84.808889
3168p196,316.800623,19.687778
3168p590,316.800452,59.063333
3168p787,316.831316,78.751111
3168p848,316.896322,84.808889
3169m107,316.922774,-10.601111
3169p106,316.922774,10.601111
3170m243,317.064178,-24.231111
3170m364,317.097292,-36.346667
3170m515,317.089553,-51.491111
3170m637,317.070764,-63.606667
3170p242,317.064178,24.231111
3170p363,317.097292,36.346667
3170p514,317.089553,51.491111
3170p636,317.070764,63.606667
3171m091,317.10611,-9.086667
3171m182,317.181423,-18.173333
3171m288,317.143494,-28.774444
3171p090,317.10611,9.086667
3171p181,317.181423,18.173333
3171p287,317.143494,28.774444
3172m076,317.288125,-7.572222
3172m485,317.249976,-48.462222
3172p075,317.288125,7.572222
3172p484,317.249976,48.462222
3173m455,317.396322,-45.433333
3173m561,317.329235,-56.034444
3173p454,317.396322,45.433333
3173p560,317.329235,56.034444
3174m046,317.468131,-4.543333
3174m061,317.46953,-6.057778
3174m394,317.420855,-39.375556
3174p045,317.468131,4.543333
3174p060,317.46953,6.057778
3174p393,317.420855,39.375556
3175m167,317.555974,-16.658889
3175m425,317.530196,-42.404444
3175p166,317.555974,16.658889
3175p424,317.530196,42.404444
3176m016,317.648253,-1.514444
3176m031,317.648456,-3.028889
3176m228,317.648685,-22.716667
3176m319,317.648618,-31.803333
3176m743,317.657551,-74.207778
3176p000,317.648259,0.0
3176p015,317.648253,1.514444
3176p030,317.648456,3.028889
3176p227,317.648685,22.716667
3176p318,317.648618,31.803333
3176p742,317.657551,74.207778
3177m152,317.738655,-15.144444
3177m273,317.74769,-27.26
3177p151,317.738655,15.144444
3177p272,317.74769,27.26
3179m349,317.969892,-34.832222
3179p348,317.969892,34.832222
3180m213,318.028024,-21.202222
3180m531,318.085708,-53.005556
3180m606,318.005337,-60.577778
3180m652,318.059926,-65.121111
3180p212,318.028024,21.202222
3180p530,318.085708,53.005556
3180p605,318.005337,60.577778
3180p651,318.059926,65.121111
3181m137,318.104525,-13.63
3181m500,318.192,-49.976667
3181m697,318.149364,-69.664444
3181m803,318.114176,-80.265556
3181p136,318.104525,13.63
3181p499,318.192,49.976667
3181p696,318.149364,69.664444
3181p802,318.114176,80.265556
3182m122,318.283228,-12.115556
3182m303,318.261654,-30.288889
3182p121,318.283228,12.115556
3182p302,318.261654,30.288889
3183m258,318.335039,-25.745556
3183m379,318.3178,-37.861111
3183m440,318.379229,-43.918889
3183p257,318.335039,25.745556
3183p378,318.3178,37.861111
3183p439,318.379229,43.918889
3184m107,318.461234,-10.601111
3184m197,318.400626,-19.687778
3184m409,318.463017,-40.89
3184m576,318.460094,-57.548889
3184p106,318.461234,10.601111
3184p196,318.400626,19.687778
3184p408,318.463017,40.89
3184p575,318.460094,57.548889
3185m334,318.598705,-33.317778
3185m470,318.548168,-46.947778
3185p333,318.598705,33.317778
3185p469,318.548168,46.947778
3186m091,318.638023,-9.086667
3186p090,318.638023,9.086667
3187m182,318.76733,-18.173333
3187m243,318.715554,-24.231111
3187p181,318.76733,18.173333
3187p242,318.715554,24.231111
3188m076,318.813548,-7.572222
3188m288,318.857783,-28.774444
3188p075,318.813548,7.572222
3188p287,318.857783,28.774444
3189m046,318.987117,-4.543333
3189m061,318.988523,-6.057778
3189m364,318.96257,-36.346667
3189m621,318.947028,-62.092222
3189p045,318.987117,4.543333
3189p060,318.988523,6.057778
3189p363,318.96257,36.346667
3189p620,318.947028,62.092222
3191m016,319.160864,-1.514444
3191m031,319.161068,-3.028889
3191m167,319.128033,-16.658889
3191m546,319.152778,-54.52
3191m667,319.173292,-66.635556
3191p000,319.16087,0.0
3191p015,319.160864,1.514444
3191p030,319.161068,3.028889
3191p166,319.128033,16.658889
3191p545,319.152778,54.52
3191p666,319.173292,66.635556
3192m228,319.277652,-22.716667
3192p227,319.277652,22.716667
3193m152,319.30387,-15.144444
3193m394,319.356348,-39.375556
3193m758,319.369669,-75.722222
3193p151,319.30387,15.144444
3193p393,319.356348,39.375556
3193p757,319.369669,75.722222
3194m273,319.437837,-27.26
3194m319,319.413332,-31.803333
3194m485,319.499976,-48.462222
3194m515,319.473685,-51.491111
3194p272,319.437837,27.26
3194p318,319.413332,31.803333
3194p484,319.499976,48.462222
3194p514,319.473685,51.491111
3195m425,319.552681,-42.404444
3195m455,319.526498,-45.433333
3195m712,319.509213,-71.178889
3195p424,319.552681,42.404444
3195p454,319.526498,45.433333
3195p711,319.509213,71.178889
3196m137,319.656254,-13.63
3196m213,319.64238,-21.202222
3196m591,319.680456,-59.063333
3196p136,319.656254,13.63
3196p212,319.64238,21.202222
3196p590,319.680456,59.063333
3197m349,319.797305,-34.832222
3197m864,319.783637,-86.323333
3197p348,319.797305,34.832222
3197p863,319.783637,86.323333
3198m122,319.828292,-12.115556
3198p121,319.828292,12.115556
3199m107,319.999694,-10.601111
3199m561,319.995868,-56.034444
3199p106,319.999694,10.601111
3199p560,319.995868,56.034444
3200m197,320.00063,-19.687778
3200m258,320.001715,-25.745556
3200m303,320.000789,-30.288889
3200p196,320.00063,19.687778
3200p257,320.001715,25.745556
3200p302,320.000789,30.288889
3201m091,320.169937,-9.086667
3201p090,320.169937,9.086667
3202m379,320.212548,-37.861111
3202p378,320.212548,37.861111
3203m076,320.338972,-7.572222
3203m182,320.353237,-18.173333
3203m243,320.36693,-24.231111
3203m334,320.398697,-33.317778
3203m637,320.373585,-63.606667
3203p075,320.338972,7.572222
3203p181,320.353237,18.173333
3203p242,320.36693,24.231111
3203p333,320.398697,33.317778
3203p636,320.373585,63.606667
3204m409,320.441048,-40.89
3204m440,320.460139,-43.918889
3204m682,320.430934,-68.15
3204p408,320.441048,40.89
3204p439,320.460139,43.918889
3204p681,320.430934,68.15
3205m046,320.506104,-4.543333
3205m061,320.507516,-6.057778
3205m288,320.572072,-28.774444
3205m500,320.514569,-49.976667
3205m531,320.551489,-53.005556
3205p045,320.506104,4.543333
3205p060,320.507516,6.057778
3205p287,320.572072,28.774444
3205p499,320.514569,49.976667
3205p530,320.551489,53.005556
3206m016,320.673475,-1.514444
3206m031,320.673679,-3.028889
3206p000,320.673481,0.0
3206p015,320.673475,1.514444
3206p030,320.673679,3.028889
3207m167,320.700092,-16.658889
3207m470,320.730005,-46.947778
3207p166,320.700092,16.658889
3207p469,320.730005,46.947778
3208m152,320.869085,-15.144444
3208m364,320.827849,-36.346667
3208p151,320.869085,15.144444
3208p363,320.827849,36.346667
3209m228,320.90662,-22.716667
3209p227,320.90662,22.716667
3210m606,321.005387,-60.577778
3210m727,321.090125,-72.693333
3210m818,321.07223,-81.78
3210p605,321.005387,60.577778
3210p726,321.090125,72.693333
3210p817,321.07223,81.78
3211m273,321.127985,-27.26
3211m319,321.178047,-31.803333
3211p272,321.127985,27.26
3211p318,321.178047,31.803333
3212m137,321.207984,-13.63
3212m213,321.256735,-21.202222
3212m394,321.291841,-39.375556
3212m576,321.229312,-57.548889
3212p136,321.207984,13.63
3212p212,321.256735,21.202222
3212p393,321.291841,39.375556
3212p575,321.229312,57.548889
3213m122,321.373357,-12.115556
3213p121,321.373357,12.115556
3214m773,321.450872,-77.236667
3214p772,321.450872,77.236667
3215m107,321.538155,-10.601111
3215m425,321.575166,-42.404444
3215m652,321.55509,-65.121111
3215p106,321.538155,10.601111
3215p424,321.575166,42.404444
3215p651,321.55509,65.121111
3216m197,321.600633,-19.687778
3216m258,321.66839,-25.745556
3216m349,321.624718,-34.832222
3216m455,321.656675,-45.433333
3216p196,321.600633,19.687778
3216p257,321.66839,25.745556
3216p348,321.624718,34.832222
3216p454,321.656675,45.433333
3217m091,321.70185,-9.086667
3217m303,321.739924,-30.288889
3217m485,321.749976,-48.462222
3217m546,321.706,-54.52
3217p090,321.70185,9.086667
3217p302,321.739924,30.288889
3217p484,321.749976,48.462222
3217p545,321.706,54.52
3218m076,321.864396,-7.572222
3218m515,321.857817,-51.491111
3218p075,321.864396,7.572222
3218p514,321.857817,51.491111
3219m182,321.939144,-18.173333
3219p181,321.939144,18.173333
3220m046,322.02509,-4.543333
3220m061,322.026509,-6.057778
3220m243,322.018306,-24.231111
3220p045,322.02509,4.543333
3220p060,322.026509,6.057778
3220p242,322.018306,24.231111
3221m016,322.186085,-1.514444
3221m031,322.186291,-3.028889
3221m334,322.19869,-33.317778
3221m379,322.107297,-37.861111
3221m621,322.104919,-62.092222
3221p000,322.186091,0.0
3221p015,322.186085,1.514444
3221p030,322.186291,3.028889
3221p333,322.19869,33.317778
3221p378,322.107297,37.861111
3221p620,322.104919,62.092222
3222m167,322.272151,-16.658889
3222m288,322.286361,-28.774444
